ID	Label	PrefLabel	Obsoleted By	Obsolete	Entity Type	TYPE	Synonyms	Cluster_ID	cell_set_preferred_alias	original_label	cell_set_label	cell_set_aligned_alias	cell_set_additional_aliases	cell_set_alias_assignee	cell_set_alias_citation	Metadata	Comment	Aliases	Rank
PCL:0011522	obsolete RNAseq 022 - CS202002013_22	obsolete Vip Mybpc1_1	PCL_INDV:CS202002013_22	true	PCL:0010001	owl:NamedIndividual		CS202002013_22	Vip Mybpc1_1	Vip Mybpc1_1	RNAseq 022			Zizhen Yao	PMID:34616066	"{""cell_set_preferred_alias"": ""Vip Mybpc1_1"", ""original_label"": ""Vip Mybpc1_1"", ""cell_set_label"": ""RNAseq 022"", ""cell_set_accession"": ""CS202002013_22"", ""cell_set_aligned_alias"": """", ""cell_set_additional_aliases"": """", ""cell_set_alias_assignee"": ""Zizhen Yao"", ""cell_set_alias_citation"": ""PMID:34616066"", ""cell_set_structure"": ""primary motor cortex"", ""cell_set_ontology_tag"": ""UBERON:0001384"", ""species"": ""Mouse"", ""modality"": ""RNAseq"", ""taxonomy_id"": ""CCN202002013"", ""taxonomy_description"": ""Mouse MOp BICCN taxonomy using multiple RNA-Seq datasets "", ""child_cell_set_accessions"": """", ""cell_type_card"": ""Cell Type"", ""cell_set_color"": ""#F70CF3""}"	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for the new term.	L2/3 Bipolar VIP cell|Vip-like_C3	Cell Type
PCL:0011523	obsolete RNAseq 023 - CS202002013_23	obsolete Vip Chat_1	PCL_INDV:CS202002013_23	true	PCL:0010001	owl:NamedIndividual		CS202002013_23	Vip Chat_1	Vip Chat_1	RNAseq 023			Zizhen Yao	PMID:34616066	"{""cell_set_preferred_alias"": ""Vip Chat_1"", ""original_label"": ""Vip Chat_1"", ""cell_set_label"": ""RNAseq 023"", ""cell_set_accession"": ""CS202002013_23"", ""cell_set_aligned_alias"": """", ""cell_set_additional_aliases"": """", ""cell_set_alias_assignee"": ""Zizhen Yao"", ""cell_set_alias_citation"": ""PMID:34616066"", ""cell_set_structure"": ""primary motor cortex"", ""cell_set_ontology_tag"": ""UBERON:0001384"", ""species"": ""Mouse"", ""modality"": ""RNAseq"", ""taxonomy_id"": ""CCN202002013"", ""taxonomy_description"": ""Mouse MOp BICCN taxonomy using multiple RNA-Seq datasets "", ""child_cell_set_accessions"": """", ""cell_type_card"": ""Cell Type"", ""cell_set_color"": ""#FF00FF""}"	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for the new term.	L2/3 Bipolar VIP cell|Vip-like_C1	Cell Type
PCL:0011524	obsolete RNAseq 024 - CS202002013_24	obsolete Vip Mybpc1_3	PCL_INDV:CS202002013_24	true	PCL:0010001	owl:NamedIndividual		CS202002013_24	Vip Mybpc1_3	Vip Mybpc1_3	RNAseq 024			Zizhen Yao	PMID:34616066	"{""cell_set_preferred_alias"": ""Vip Mybpc1_3"", ""original_label"": ""Vip Mybpc1_3"", ""cell_set_label"": ""RNAseq 024"", ""cell_set_accession"": ""CS202002013_24"", ""cell_set_aligned_alias"": """", ""cell_set_additional_aliases"": """", ""cell_set_alias_assignee"": ""Zizhen Yao"", ""cell_set_alias_citation"": ""PMID:34616066"", ""cell_set_structure"": ""primary motor cortex"", ""cell_set_ontology_tag"": ""UBERON:0001384"", ""species"": ""Mouse"", ""modality"": ""RNAseq"", ""taxonomy_id"": ""CCN202002013"", ""taxonomy_description"": ""Mouse MOp BICCN taxonomy using multiple RNA-Seq datasets "", ""child_cell_set_accessions"": """", ""cell_type_card"": ""Cell Type"", ""cell_set_color"": ""#AB379C""}"	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for the new term.	L2/3 Bipolar VIP cell|Vip-like_C1	Cell Type
PCL:0011525	obsolete RNAseq 025 - CS202002013_25	obsolete Vip Chat_2	PCL_INDV:CS202002013_25	true	PCL:0010001	owl:NamedIndividual		CS202002013_25	Vip Chat_2	Vip Chat_2	RNAseq 025			Zizhen Yao	PMID:34616066	"{""cell_set_preferred_alias"": ""Vip Chat_2"", ""original_label"": ""Vip Chat_2"", ""cell_set_label"": ""RNAseq 025"", ""cell_set_accession"": ""CS202002013_25"", ""cell_set_aligned_alias"": """", ""cell_set_additional_aliases"": """", ""cell_set_alias_assignee"": ""Zizhen Yao"", ""cell_set_alias_citation"": ""PMID:34616066"", ""cell_set_structure"": ""primary motor cortex"", ""cell_set_ontology_tag"": ""UBERON:0001384"", ""species"": ""Mouse"", ""modality"": ""RNAseq"", ""taxonomy_id"": ""CCN202002013"", ""taxonomy_description"": ""Mouse MOp BICCN taxonomy using multiple RNA-Seq datasets "", ""child_cell_set_accessions"": """", ""cell_type_card"": ""Cell Type"", ""cell_set_color"": ""#B3128A""}"	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for the new term.	L2/3 Bipolar VIP cell|Vip-like_C1	Cell Type
PCL:0011526	obsolete RNAseq 026 - CS202002013_26	obsolete Vip-like Igfbp6_1	PCL_INDV:CS202002013_26	true	PCL:0010001	owl:NamedIndividual	Vip Igfbp6_1	CS202002013_26	Vip-like Igfbp6_1	Vip Igfbp6_1	RNAseq 026		Vip Igfbp6_1	Zizhen Yao	PMID:34616066	"{""cell_set_preferred_alias"": ""Vip-like Igfbp6_1"", ""original_label"": ""Vip Igfbp6_1"", ""cell_set_label"": ""RNAseq 026"", ""cell_set_accession"": ""CS202002013_26"", ""cell_set_aligned_alias"": """", ""cell_set_additional_aliases"": ""Vip Igfbp6_1"", ""cell_set_alias_assignee"": ""Zizhen Yao"", ""cell_set_alias_citation"": ""PMID:34616066"", ""cell_set_structure"": ""primary motor cortex"", ""cell_set_ontology_tag"": ""UBERON:0001384"", ""species"": ""Mouse"", ""modality"": ""RNAseq"", ""taxonomy_id"": ""CCN202002013"", ""taxonomy_description"": ""Mouse MOp BICCN taxonomy using multiple RNA-Seq datasets "", ""child_cell_set_accessions"": """", ""cell_type_card"": ""Cell Type"", ""cell_set_color"": ""#7779BF""}"	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for the new term.	Vip-like_C4	Cell Type
PCL:0011527	obsolete RNAseq 027 - CS202002013_27	obsolete Vip Igfbp6_2	PCL_INDV:CS202002013_27	true	PCL:0010001	owl:NamedIndividual		CS202002013_27	Vip Igfbp6_2	Vip Igfbp6_2	RNAseq 027			Zizhen Yao	PMID:34616066	"{""cell_set_preferred_alias"": ""Vip Igfbp6_2"", ""original_label"": ""Vip Igfbp6_2"", ""cell_set_label"": ""RNAseq 027"", ""cell_set_accession"": ""CS202002013_27"", ""cell_set_aligned_alias"": """", ""cell_set_additional_aliases"": """", ""cell_set_alias_assignee"": ""Zizhen Yao"", ""cell_set_alias_citation"": ""PMID:34616066"", ""cell_set_structure"": ""primary motor cortex"", ""cell_set_ontology_tag"": ""UBERON:0001384"", ""species"": ""Mouse"", ""modality"": ""RNAseq"", ""taxonomy_id"": ""CCN202002013"", ""taxonomy_description"": ""Mouse MOp BICCN taxonomy using multiple RNA-Seq datasets "", ""child_cell_set_accessions"": """", ""cell_type_card"": ""Cell Type"", ""cell_set_color"": ""#626EB8""}"	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for the new term.	Vip-like_C5	Cell Type
PCL:0011528	obsolete RNAseq 028 - CS202002013_28	obsolete Sst Chodl	PCL_INDV:CS202002013_28	true	PCL:0010001	owl:NamedIndividual	Sst Chodl|Sst Chodl|Long-projecting SST cell	CS202002013_28	Sst Chodl	Sst Chodl	RNAseq 028	Sst Chodl	Sst Chodl|Long-projecting SST cell	Zizhen Yao|Nikolas Jorstad|Federico Scala	PMID:34616066|PMID:34616062|PMID:33184512	"{""cell_set_preferred_alias"": ""Sst Chodl"", ""original_label"": ""Sst Chodl"", ""cell_set_label"": ""RNAseq 028"", ""cell_set_accession"": ""CS202002013_28"", ""cell_set_aligned_alias"": ""Sst Chodl"", ""cell_set_additional_aliases"": ""Sst Chodl|Long-projecting SST cell"", ""cell_set_alias_assignee"": ""Zizhen Yao||Nikolas Jorstad|Federico Scala"", ""cell_set_alias_citation"": ""PMID:34616066||PMID:34616062|PMID:33184512"", ""cell_set_structure"": ""primary motor cortex"", ""cell_set_ontology_tag"": ""UBERON:0001384"", ""species"": ""Mouse"", ""modality"": ""RNAseq"", ""taxonomy_id"": ""CCN202002013"", ""taxonomy_description"": ""Mouse MOp BICCN taxonomy using multiple RNA-Seq datasets "", ""child_cell_set_accessions"": """", ""cell_type_card"": ""Cell Type,Subclass"", ""cell_set_color"": ""#FFFF00""}"	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for the new term.	Sst Chodl|Long-projecting SST cell	Cell Type|Subclass
PCL:0011529	obsolete RNAseq 029 - CS202002013_29	obsolete Sst Penk	PCL_INDV:CS202002013_29	true	PCL:0010001	owl:NamedIndividual		CS202002013_29	Sst Penk	Sst Penk	RNAseq 029			Zizhen Yao	PMID:34616066	"{""cell_set_preferred_alias"": ""Sst Penk"", ""original_label"": ""Sst Penk"", ""cell_set_label"": ""RNAseq 029"", ""cell_set_accession"": ""CS202002013_29"", ""cell_set_aligned_alias"": """", ""cell_set_additional_aliases"": """", ""cell_set_alias_assignee"": ""Zizhen Yao"", ""cell_set_alias_citation"": ""PMID:34616066"", ""cell_set_structure"": ""primary motor cortex"", ""cell_set_ontology_tag"": ""UBERON:0001384"", ""species"": ""Mouse"", ""modality"": ""RNAseq"", ""taxonomy_id"": ""CCN202002013"", ""taxonomy_description"": ""Mouse MOp BICCN taxonomy using multiple RNA-Seq datasets "", ""child_cell_set_accessions"": """", ""cell_type_card"": ""Cell Type"", ""cell_set_color"": ""#FF8011""}"	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for the new term.	Sst-like_C2	Cell Type
PCL:0011530	obsolete RNAseq 030 - CS202002013_30	obsolete Sst Myh8_1	PCL_INDV:CS202002013_30	true	PCL:0010001	owl:NamedIndividual		CS202002013_30	Sst Myh8_1	Sst Myh8_1	RNAseq 030			Zizhen Yao	PMID:34616066	"{""cell_set_preferred_alias"": ""Sst Myh8_1"", ""original_label"": ""Sst Myh8_1"", ""cell_set_label"": ""RNAseq 030"", ""cell_set_accession"": ""CS202002013_30"", ""cell_set_aligned_alias"": """", ""cell_set_additional_aliases"": """", ""cell_set_alias_assignee"": ""Zizhen Yao"", ""cell_set_alias_citation"": ""PMID:34616066"", ""cell_set_structure"": ""primary motor cortex"", ""cell_set_ontology_tag"": ""UBERON:0001384"", ""species"": ""Mouse"", ""modality"": ""RNAseq"", ""taxonomy_id"": ""CCN202002013"", ""taxonomy_description"": ""Mouse MOp BICCN taxonomy using multiple RNA-Seq datasets "", ""child_cell_set_accessions"": """", ""cell_type_card"": ""Cell Type"", ""cell_set_color"": ""#FF9F2C""}"	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for the new term.	L5 T Martinotti cell|Sst-like_C2	Cell Type
PCL:0011531	obsolete RNAseq 031 - CS202002013_31	obsolete Sst Myh8_2	PCL_INDV:CS202002013_31	true	PCL:0010001	owl:NamedIndividual		CS202002013_31	Sst Myh8_2	Sst Myh8_2	RNAseq 031			Zizhen Yao	PMID:34616066	"{""cell_set_preferred_alias"": ""Sst Myh8_2"", ""original_label"": ""Sst Myh8_2"", ""cell_set_label"": ""RNAseq 031"", ""cell_set_accession"": ""CS202002013_31"", ""cell_set_aligned_alias"": """", ""cell_set_additional_aliases"": """", ""cell_set_alias_assignee"": ""Zizhen Yao"", ""cell_set_alias_citation"": ""PMID:34616066"", ""cell_set_structure"": ""primary motor cortex"", ""cell_set_ontology_tag"": ""UBERON:0001384"", ""species"": ""Mouse"", ""modality"": ""RNAseq"", ""taxonomy_id"": ""CCN202002013"", ""taxonomy_description"": ""Mouse MOp BICCN taxonomy using multiple RNA-Seq datasets "", ""child_cell_set_accessions"": """", ""cell_type_card"": ""Cell Type"", ""cell_set_color"": ""#FFB307""}"	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for the new term.	Sst-like_C1|L5 T Martinotti cell	Cell Type
PCL:0011532	obsolete RNAseq 032 - CS202002013_32	obsolete Sst Myh8_3	PCL_INDV:CS202002013_32	true	PCL:0010001	owl:NamedIndividual		CS202002013_32	Sst Myh8_3	Sst Myh8_3	RNAseq 032			Zizhen Yao	PMID:34616066	"{""cell_set_preferred_alias"": ""Sst Myh8_3"", ""original_label"": ""Sst Myh8_3"", ""cell_set_label"": ""RNAseq 032"", ""cell_set_accession"": ""CS202002013_32"", ""cell_set_aligned_alias"": """", ""cell_set_additional_aliases"": """", ""cell_set_alias_assignee"": ""Zizhen Yao"", ""cell_set_alias_citation"": ""PMID:34616066"", ""cell_set_structure"": ""primary motor cortex"", ""cell_set_ontology_tag"": ""UBERON:0001384"", ""species"": ""Mouse"", ""modality"": ""RNAseq"", ""taxonomy_id"": ""CCN202002013"", ""taxonomy_description"": ""Mouse MOp BICCN taxonomy using multiple RNA-Seq datasets "", ""child_cell_set_accessions"": """", ""cell_type_card"": ""Cell Type"", ""cell_set_color"": ""#FFBF09""}"	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for the new term.	Sst-like_C1|L5 T Martinotti cell	Cell Type
PCL:0011533	obsolete RNAseq 033 - CS202002013_33	obsolete Sst Htr1a	PCL_INDV:CS202002013_33	true	PCL:0010001	owl:NamedIndividual		CS202002013_33	Sst Htr1a	Sst Htr1a	RNAseq 033			Zizhen Yao	PMID:34616066	"{""cell_set_preferred_alias"": ""Sst Htr1a"", ""original_label"": ""Sst Htr1a"", ""cell_set_label"": ""RNAseq 033"", ""cell_set_accession"": ""CS202002013_33"", ""cell_set_aligned_alias"": """", ""cell_set_additional_aliases"": """", ""cell_set_alias_assignee"": ""Zizhen Yao"", ""cell_set_alias_citation"": ""PMID:34616066"", ""cell_set_structure"": ""primary motor cortex"", ""cell_set_ontology_tag"": ""UBERON:0001384"", ""species"": ""Mouse"", ""modality"": ""RNAseq"", ""taxonomy_id"": ""CCN202002013"", ""taxonomy_description"": ""Mouse MOp BICCN taxonomy using multiple RNA-Seq datasets "", ""child_cell_set_accessions"": """", ""cell_type_card"": ""Cell Type"", ""cell_set_color"": ""#BFAF00""}"	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for the new term.	Sst-like_C1	Cell Type
PCL:0011534	obsolete RNAseq 034 - CS202002013_34	obsolete Sst Etv1	PCL_INDV:CS202002013_34	true	PCL:0010001	owl:NamedIndividual		CS202002013_34	Sst Etv1	Sst Etv1	RNAseq 034			Zizhen Yao	PMID:34616066	"{""cell_set_preferred_alias"": ""Sst Etv1"", ""original_label"": ""Sst Etv1"", ""cell_set_label"": ""RNAseq 034"", ""cell_set_accession"": ""CS202002013_34"", ""cell_set_aligned_alias"": """", ""cell_set_additional_aliases"": """", ""cell_set_alias_assignee"": ""Zizhen Yao"", ""cell_set_alias_citation"": ""PMID:34616066"", ""cell_set_structure"": ""primary motor cortex"", ""cell_set_ontology_tag"": ""UBERON:0001384"", ""species"": ""Mouse"", ""modality"": ""RNAseq"", ""taxonomy_id"": ""CCN202002013"", ""taxonomy_description"": ""Mouse MOp BICCN taxonomy using multiple RNA-Seq datasets "", ""child_cell_set_accessions"": """", ""cell_type_card"": ""Cell Type"", ""cell_set_color"": ""#FFB22B""}"	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for the new term.	L5 T Martinotti cell|Sst-like_C2	Cell Type
PCL:0011535	obsolete RNAseq 035 - CS202002013_35	obsolete Sst Pvalb Etv1	PCL_INDV:CS202002013_35	true	PCL:0010001	owl:NamedIndividual		CS202002013_35	Sst Pvalb Etv1	Sst Pvalb Etv1	RNAseq 035			Zizhen Yao	PMID:34616066	"{""cell_set_preferred_alias"": ""Sst Pvalb Etv1"", ""original_label"": ""Sst Pvalb Etv1"", ""cell_set_label"": ""RNAseq 035"", ""cell_set_accession"": ""CS202002013_35"", ""cell_set_aligned_alias"": """", ""cell_set_additional_aliases"": """", ""cell_set_alias_assignee"": ""Zizhen Yao"", ""cell_set_alias_citation"": ""PMID:34616066"", ""cell_set_structure"": ""primary motor cortex"", ""cell_set_ontology_tag"": ""UBERON:0001384"", ""species"": ""Mouse"", ""modality"": ""RNAseq"", ""taxonomy_id"": ""CCN202002013"", ""taxonomy_description"": ""Mouse MOp BICCN taxonomy using multiple RNA-Seq datasets "", ""child_cell_set_accessions"": """", ""cell_type_card"": ""Cell Type"", ""cell_set_color"": ""#D9C566""}"	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for the new term.	L5 T Martinotti cell|Sst-like_C3	Cell Type
PCL:0011536	obsolete RNAseq 036 - CS202002013_36	obsolete Sst Crhr2_1	PCL_INDV:CS202002013_36	true	PCL:0010001	owl:NamedIndividual		CS202002013_36	Sst Crhr2_1	Sst Crhr2_1	RNAseq 036			Zizhen Yao	PMID:34616066	"{""cell_set_preferred_alias"": ""Sst Crhr2_1"", ""original_label"": ""Sst Crhr2_1"", ""cell_set_label"": ""RNAseq 036"", ""cell_set_accession"": ""CS202002013_36"", ""cell_set_aligned_alias"": """", ""cell_set_additional_aliases"": """", ""cell_set_alias_assignee"": ""Zizhen Yao"", ""cell_set_alias_citation"": ""PMID:34616066"", ""cell_set_structure"": ""primary motor cortex"", ""cell_set_ontology_tag"": ""UBERON:0001384"", ""species"": ""Mouse"", ""modality"": ""RNAseq"", ""taxonomy_id"": ""CCN202002013"", ""taxonomy_description"": ""Mouse MOp BICCN taxonomy using multiple RNA-Seq datasets "", ""child_cell_set_accessions"": """", ""cell_type_card"": ""Cell Type"", ""cell_set_color"": ""#BE8652""}"	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for the new term.	L5 non-Martinotti cell|Sst-like_C3	Cell Type
PCL:0011537	obsolete RNAseq 037 - CS202002013_37	obsolete Sst Crhr2_2	PCL_INDV:CS202002013_37	true	PCL:0010001	owl:NamedIndividual	Sst_4	CS202002013_37	Sst Crhr2_2	Sst Crhr2_2	RNAseq 037	Sst_4		Zizhen Yao|Nikolas Jorstad	PMID:34616066|PMID:34616062	"{""cell_set_preferred_alias"": ""Sst Crhr2_2"", ""original_label"": ""Sst Crhr2_2"", ""cell_set_label"": ""RNAseq 037"", ""cell_set_accession"": ""CS202002013_37"", ""cell_set_aligned_alias"": ""Sst_4"", ""cell_set_additional_aliases"": """", ""cell_set_alias_assignee"": ""Zizhen Yao|Nikolas Jorstad"", ""cell_set_alias_citation"": ""PMID:34616066|PMID:34616062"", ""cell_set_structure"": ""primary motor cortex"", ""cell_set_ontology_tag"": ""UBERON:0001384"", ""species"": ""Mouse"", ""modality"": ""RNAseq"", ""taxonomy_id"": ""CCN202002013"", ""taxonomy_description"": ""Mouse MOp BICCN taxonomy using multiple RNA-Seq datasets "", ""child_cell_set_accessions"": """", ""cell_type_card"": ""Cell Type"", ""cell_set_color"": ""#B0993C""}"	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for the new term.	Sst_4|L5 non-Martinotti cell	Cell Type
PCL:0011538	obsolete RNAseq 038 - CS202002013_38	obsolete Sst Hpse	PCL_INDV:CS202002013_38	true	PCL:0010001	owl:NamedIndividual	L4 SST cell	CS202002013_38	Sst Hpse	Sst Hpse	RNAseq 038		L4 SST cell	Zizhen Yao|Federico Scala	PMID:34616066|PMID:33184512	"{""cell_set_preferred_alias"": ""Sst Hpse"", ""original_label"": ""Sst Hpse"", ""cell_set_label"": ""RNAseq 038"", ""cell_set_accession"": ""CS202002013_38"", ""cell_set_aligned_alias"": """", ""cell_set_additional_aliases"": ""L4 SST cell"", ""cell_set_alias_assignee"": ""Zizhen Yao|Federico Scala"", ""cell_set_alias_citation"": ""PMID:34616066|PMID:33184512"", ""cell_set_structure"": ""primary motor cortex"", ""cell_set_ontology_tag"": ""UBERON:0001384"", ""species"": ""Mouse"", ""modality"": ""RNAseq"", ""taxonomy_id"": ""CCN202002013"", ""taxonomy_description"": ""Mouse MOp BICCN taxonomy using multiple RNA-Seq datasets "", ""child_cell_set_accessions"": """", ""cell_type_card"": ""Cell Type"", ""cell_set_color"": ""#CDB115""}"	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for the new term.	L4 SST cell|Sst-like_C3	Cell Type
