Gene stable ID,Transcript stable ID,Gene name,HGNC symbol
ENSCJAG00000010403,ENSCJAT00000020329,KIAA1549L,KIAA1549L
ENSCJAG00000007849,ENSCJAT00000015353,URGCP,URGCP
ENSCJAG00000007849,ENSCJAT00000015365,URGCP,URGCP
ENSCJAG00000007849,ENSCJAT00000069863,URGCP,URGCP
ENSCJAG00000011775,ENSCJAT00000022853,,
ENSCJAG00000014328,ENSCJAT00000027879,PAH,PAH
ENSCJAG00000038379,ENSCJAT00000076279,TXN2,TXN2
ENSCJAG00000002030,ENSCJAT00000003853,,
ENSCJAG00000011537,ENSCJAT00000022418,CHST1,CHST1
ENSCJAG00000008449,ENSCJAT00000094632,LPXN,LPXN
ENSCJAG00000008449,ENSCJAT00000016444,LPXN,LPXN
ENSCJAG00000008449,ENSCJAT00000076566,LPXN,LPXN
ENSCJAG00000008449,ENSCJAT00000016450,LPXN,LPXN
ENSCJAG00000019958,ENSCJAT00000039213,CDCA2,CDCA2
ENSCJAG00000019958,ENSCJAT00000105289,CDCA2,CDCA2
ENSCJAG00000011703,ENSCJAT00000099408,CDKN1C,CDKN1C
ENSCJAG00000011703,ENSCJAT00000107573,CDKN1C,CDKN1C
ENSCJAG00000011703,ENSCJAT00000056363,CDKN1C,CDKN1C
ENSCJAG00000010068,ENSCJAT00000019564,HINT2,HINT2
ENSCJAG00000010068,ENSCJAT00000094454,HINT2,HINT2
ENSCJAG00000055782,ENSCJAT00000105079,,
ENSCJAG00000063299,ENSCJAT00000090276,,
ENSCJAG00000063299,ENSCJAT00000112242,,
ENSCJAG00000063299,ENSCJAT00000103987,,
ENSCJAG00000014472,ENSCJAT00000028138,TMEM126B,TMEM126B
ENSCJAG00000014472,ENSCJAT00000098591,TMEM126B,TMEM126B
ENSCJAG00000036272,ENSCJAT00000064202,U2,
ENSCJAG00000011547,ENSCJAT00000022432,SLC35C1,SLC35C1
ENSCJAG00000009941,ENSCJAT00000062473,TPK1,TPK1
ENSCJAG00000009941,ENSCJAT00000019287,TPK1,TPK1
ENSCJAG00000009771,ENSCJAT00000019001,PACSIN2,PACSIN2
ENSCJAG00000009771,ENSCJAT00000019013,PACSIN2,PACSIN2
ENSCJAG00000009771,ENSCJAT00000115231,PACSIN2,PACSIN2
ENSCJAG00000009771,ENSCJAT00000056111,PACSIN2,PACSIN2
ENSCJAG00000053411,ENSCJAT00000096127,,
ENSCJAG00000027850,ENSCJAT00000048835,U1,
ENSCJAG00000051920,ENSCJAT00000089409,,
ENSCJAG00000051920,ENSCJAT00000105305,,
ENSCJAG00000036784,ENSCJAT00000002561,RAPGEF5,RAPGEF5
ENSCJAG00000036784,ENSCJAT00000002595,RAPGEF5,RAPGEF5
ENSCJAG00000036784,ENSCJAT00000063890,RAPGEF5,RAPGEF5
ENSCJAG00000064102,ENSCJAT00000100434,Metazoa_SRP,
ENSCJAG00000012155,ENSCJAT00000023615,NFIB,NFIB
ENSCJAG00000012155,ENSCJAT00000072384,NFIB,NFIB
ENSCJAG00000012155,ENSCJAT00000023658,NFIB,NFIB
ENSCJAG00000012155,ENSCJAT00000070484,NFIB,NFIB
ENSCJAG00000012155,ENSCJAT00000023620,NFIB,NFIB
ENSCJAG00000012155,ENSCJAT00000023628,NFIB,NFIB
ENSCJAG00000012155,ENSCJAT00000023572,NFIB,NFIB
ENSCJAG00000012155,ENSCJAT00000076868,NFIB,NFIB
ENSCJAG00000012155,ENSCJAT00000069307,NFIB,NFIB
ENSCJAG00000045349,ENSCJAT00000068326,Metazoa_SRP,
ENSCJAG00000008896,ENSCJAT00000017218,DCPS,DCPS
ENSCJAG00000008896,ENSCJAT00000093243,DCPS,DCPS
ENSCJAG00000057855,ENSCJAT00000099090,,
ENSCJAG00000027870,ENSCJAT00000048855,,
ENSCJAG00000046805,ENSCJAT00000036274,SLC22A8,SLC22A8
ENSCJAG00000063514,ENSCJAT00000095813,,
ENSCJAG00000058625,ENSCJAT00000105960,,
ENSCJAG00000053222,ENSCJAT00000102741,,
ENSCJAG00000053222,ENSCJAT00000113716,,
ENSCJAG00000015204,ENSCJAT00000029729,EMSY,EMSY
ENSCJAG00000015204,ENSCJAT00000029738,EMSY,EMSY
ENSCJAG00000015204,ENSCJAT00000058650,EMSY,EMSY
ENSCJAG00000015204,ENSCJAT00000071968,EMSY,EMSY
ENSCJAG00000015204,ENSCJAT00000058806,EMSY,EMSY
ENSCJAG00000015204,ENSCJAT00000058925,EMSY,EMSY
ENSCJAG00000015204,ENSCJAT00000056163,EMSY,EMSY
ENSCJAG00000046372,ENSCJAT00000068253,,
ENSCJAG00000060027,ENSCJAT00000107896,,
ENSCJAG00000001472,ENSCJAT00000056631,PTPRR,PTPRR
ENSCJAG00000001472,ENSCJAT00000052322,PTPRR,PTPRR
ENSCJAG00000001472,ENSCJAT00000002834,PTPRR,PTPRR
ENSCJAG00000066967,ENSCJAT00000075290,Metazoa_SRP,
ENSCJAG00000039178,ENSCJAT00000068036,Metazoa_SRP,
ENSCJAG00000019672,ENSCJAT00000038717,KMT2C,KMT2C
ENSCJAG00000063337,ENSCJAT00000116694,,
ENSCJAG00000055883,ENSCJAT00000101765,Y_RNA,
ENSCJAG00000057849,ENSCJAT00000115081,,
ENSCJAG00000061491,ENSCJAT00000103465,,
ENSCJAG00000059364,ENSCJAT00000105477,Metazoa_SRP,
ENSCJAG00000065592,ENSCJAT00000099945,,
ENSCJAG00000046830,ENSCJAT00000077197,Metazoa_SRP,
ENSCJAG00000059818,ENSCJAT00000110575,,
ENSCJAG00000011551,ENSCJAT00000022462,CRY2,CRY2
ENSCJAG00000011551,ENSCJAT00000022459,CRY2,CRY2
ENSCJAG00000054743,ENSCJAT00000114084,,
ENSCJAG00000066515,ENSCJAT00000091471,,
ENSCJAG00000007561,ENSCJAT00000014871,NCAPD2,NCAPD2
ENSCJAG00000060694,ENSCJAT00000104862,U4,
ENSCJAG00000019969,ENSCJAT00000039249,KCTD9,KCTD9
ENSCJAG00000019969,ENSCJAT00000039235,KCTD9,KCTD9
ENSCJAG00000067567,ENSCJAT00000091959,,
ENSCJAG00000016532,ENSCJAT00000001458,KLHL1,KLHL1
ENSCJAG00000016532,ENSCJAT00000032185,KLHL1,KLHL1
ENSCJAG00000046068,ENSCJAT00000076469,,
ENSCJAG00000054675,ENSCJAT00000099990,,
ENSCJAG00000030131,ENSCJAT00000051116,,
ENSCJAG00000017809,ENSCJAT00000034740,CNTN1,CNTN1
ENSCJAG00000017809,ENSCJAT00000078293,CNTN1,CNTN1
ENSCJAG00000017809,ENSCJAT00000034753,CNTN1,CNTN1
ENSCJAG00000017809,ENSCJAT00000034748,CNTN1,CNTN1
ENSCJAG00000017809,ENSCJAT00000067277,CNTN1,CNTN1
ENSCJAG00000053414,ENSCJAT00000095671,,
ENSCJAG00000064954,ENSCJAT00000114244,,
ENSCJAG00000016908,ENSCJAT00000032941,,
ENSCJAG00000016908,ENSCJAT00000011901,,
ENSCJAG00000016908,ENSCJAT00000097163,,
ENSCJAG00000042749,ENSCJAT00000080084,Metazoa_SRP,
ENSCJAG00000042704,ENSCJAT00000050259,,
ENSCJAG00000065953,ENSCJAT00000099026,,
ENSCJAG00000065953,ENSCJAT00000099498,,
ENSCJAG00000029898,ENSCJAT00000050883,U4,
ENSCJAG00000011708,ENSCJAT00000022742,KCNQ1,KCNQ1
ENSCJAG00000011708,ENSCJAT00000090268,KCNQ1,KCNQ1
ENSCJAG00000053998,ENSCJAT00000082915,Metazoa_SRP,
ENSCJAG00000057128,ENSCJAT00000094608,,
ENSCJAG00000059046,ENSCJAT00000090801,,
ENSCJAG00000021261,ENSCJAT00000041843,RBM26,RBM26
ENSCJAG00000021261,ENSCJAT00000041842,RBM26,RBM26
ENSCJAG00000021261,ENSCJAT00000041838,RBM26,RBM26
ENSCJAG00000010060,ENSCJAT00000111729,SPAG8,SPAG8
ENSCJAG00000010060,ENSCJAT00000019538,SPAG8,SPAG8
ENSCJAG00000000929,ENSCJAT00000001678,AIP,AIP
ENSCJAG00000000929,ENSCJAT00000090860,AIP,AIP
ENSCJAG00000062005,ENSCJAT00000097031,,
ENSCJAG00000043678,ENSCJAT00000072084,,
ENSCJAG00000009917,ENSCJAT00000019276,NOBOX,NOBOX
ENSCJAG00000009917,ENSCJAT00000093128,NOBOX,NOBOX
ENSCJAG00000025917,ENSCJAT00000046902,U6,
ENSCJAG00000018934,ENSCJAT00000072993,NECAP1,NECAP1
ENSCJAG00000018934,ENSCJAT00000037138,NECAP1,NECAP1
ENSCJAG00000018934,ENSCJAT00000086450,NECAP1,NECAP1
ENSCJAG00000055487,ENSCJAT00000106161,,
ENSCJAG00000008901,ENSCJAT00000017377,ST3GAL4,ST3GAL4
ENSCJAG00000008901,ENSCJAT00000111751,ST3GAL4,ST3GAL4
ENSCJAG00000052815,ENSCJAT00000094750,,
ENSCJAG00000027966,ENSCJAT00000048951,U8,
ENSCJAG00000066531,ENSCJAT00000100248,,
ENSCJAG00000066443,ENSCJAT00000091775,U3,
ENSCJAG00000057825,ENSCJAT00000088971,Metazoa_SRP,
ENSCJAG00000040664,ENSCJAT00000068303,IGF1,IGF1
ENSCJAG00000040664,ENSCJAT00000067436,IGF1,IGF1
ENSCJAG00000040664,ENSCJAT00000077673,IGF1,IGF1
ENSCJAG00000040664,ENSCJAT00000072364,IGF1,IGF1
ENSCJAG00000002274,ENSCJAT00000004329,FRMD8,FRMD8
ENSCJAG00000002274,ENSCJAT00000077347,FRMD8,FRMD8
ENSCJAG00000002274,ENSCJAT00000085738,FRMD8,FRMD8
ENSCJAG00000002274,ENSCJAT00000113318,FRMD8,FRMD8
ENSCJAG00000007875,ENSCJAT00000055080,,
ENSCJAG00000007875,ENSCJAT00000077446,,
ENSCJAG00000007875,ENSCJAT00000015402,,
ENSCJAG00000038149,ENSCJAT00000019282,COPB1,COPB1
ENSCJAG00000038149,ENSCJAT00000115236,COPB1,COPB1
ENSCJAG00000062691,ENSCJAT00000096291,Metazoa_SRP,
ENSCJAG00000056039,ENSCJAT00000109815,,
ENSCJAG00000056039,ENSCJAT00000108094,,
ENSCJAG00000054120,ENSCJAT00000089903,,
ENSCJAG00000054120,ENSCJAT00000076675,,
ENSCJAG00000002013,ENSCJAT00000061261,,
ENSCJAG00000007699,ENSCJAT00000073831,GRAMD1B,GRAMD1B
ENSCJAG00000007699,ENSCJAT00000070089,GRAMD1B,GRAMD1B
ENSCJAG00000007699,ENSCJAT00000109517,GRAMD1B,GRAMD1B
ENSCJAG00000007699,ENSCJAT00000077788,GRAMD1B,GRAMD1B
ENSCJAG00000007699,ENSCJAT00000015100,GRAMD1B,GRAMD1B
ENSCJAG00000007699,ENSCJAT00000015133,GRAMD1B,GRAMD1B
ENSCJAG00000007699,ENSCJAT00000079279,GRAMD1B,GRAMD1B
ENSCJAG00000007699,ENSCJAT00000015119,GRAMD1B,GRAMD1B
ENSCJAG00000055358,ENSCJAT00000115844,,
ENSCJAG00000024163,ENSCJAT00000045148,,
ENSCJAG00000062773,ENSCJAT00000103970,U2,
ENSCJAG00000014749,ENSCJAT00000028717,TRPM5,TRPM5
ENSCJAG00000067816,ENSCJAT00000111284,U6,
ENSCJAG00000014525,ENSCJAT00000102860,IRAK3,IRAK3
ENSCJAG00000014525,ENSCJAT00000028290,IRAK3,IRAK3
ENSCJAG00000014525,ENSCJAT00000028301,IRAK3,IRAK3
ENSCJAG00000017044,ENSCJAT00000033226,FOXP2,FOXP2
ENSCJAG00000017044,ENSCJAT00000033222,FOXP2,FOXP2
ENSCJAG00000017044,ENSCJAT00000055480,FOXP2,FOXP2
ENSCJAG00000017044,ENSCJAT00000054831,FOXP2,FOXP2
ENSCJAG00000065290,ENSCJAT00000102180,MRPL51,MRPL51
ENSCJAG00000043887,ENSCJAT00000069898,,
ENSCJAG00000009758,ENSCJAT00000060688,TTLL1,TTLL1
ENSCJAG00000009758,ENSCJAT00000018931,TTLL1,TTLL1
ENSCJAG00000043818,ENSCJAT00000082856,,
ENSCJAG00000016677,ENSCJAT00000114760,ALG12,ALG12
ENSCJAG00000016677,ENSCJAT00000111323,ALG12,ALG12
ENSCJAG00000016677,ENSCJAT00000104703,ALG12,ALG12
ENSCJAG00000016677,ENSCJAT00000092879,ALG12,ALG12
ENSCJAG00000016677,ENSCJAT00000032447,ALG12,ALG12
ENSCJAG00000016677,ENSCJAT00000072950,ALG12,ALG12
ENSCJAG00000006683,ENSCJAT00000081526,ATP11A,ATP11A
ENSCJAG00000006683,ENSCJAT00000089690,ATP11A,ATP11A
ENSCJAG00000006683,ENSCJAT00000013023,ATP11A,ATP11A
ENSCJAG00000006683,ENSCJAT00000085983,ATP11A,ATP11A
ENSCJAG00000006683,ENSCJAT00000106424,ATP11A,ATP11A
ENSCJAG00000006683,ENSCJAT00000116112,ATP11A,ATP11A
ENSCJAG00000006683,ENSCJAT00000013006,ATP11A,ATP11A
ENSCJAG00000006683,ENSCJAT00000114930,ATP11A,ATP11A
ENSCJAG00000066357,ENSCJAT00000114566,,
ENSCJAG00000066357,ENSCJAT00000113118,,
ENSCJAG00000013642,ENSCJAT00000026836,MYH9,MYH9
ENSCJAG00000013642,ENSCJAT00000026809,MYH9,MYH9
ENSCJAG00000013642,ENSCJAT00000077880,MYH9,MYH9
ENSCJAG00000013642,ENSCJAT00000069248,MYH9,MYH9
ENSCJAG00000052019,ENSCJAT00000108493,TSSC4,TSSC4
ENSCJAG00000041149,ENSCJAT00000080737,GNRH1,GNRH1
ENSCJAG00000068028,ENSCJAT00000101935,,
ENSCJAG00000003554,ENSCJAT00000074886,FRMD3,FRMD3
ENSCJAG00000003554,ENSCJAT00000006883,FRMD3,FRMD3
ENSCJAG00000003554,ENSCJAT00000006881,FRMD3,FRMD3
ENSCJAG00000003554,ENSCJAT00000006882,FRMD3,FRMD3
ENSCJAG00000003554,ENSCJAT00000006867,FRMD3,FRMD3
ENSCJAG00000061798,ENSCJAT00000110504,,
ENSCJAG00000046151,ENSCJAT00000084050,,
ENSCJAG00000018512,ENSCJAT00000036310,SLC22A10,SLC22A10
ENSCJAG00000009970,ENSCJAT00000019503,NPR2,NPR2
ENSCJAG00000009970,ENSCJAT00000115944,NPR2,NPR2
ENSCJAG00000004999,ENSCJAT00000009639,PHF5A,PHF5A
ENSCJAG00000004999,ENSCJAT00000062291,PHF5A,PHF5A
ENSCJAG00000009894,ENSCJAT00000019221,ARHGEF5,ARHGEF5
ENSCJAG00000061479,ENSCJAT00000111705,,
ENSCJAG00000048554,ENSCJAT00000080130,Y_RNA,
ENSCJAG00000038721,ENSCJAT00000084176,U4,
ENSCJAG00000051708,ENSCJAT00000095401,SEC61G,SEC61G
ENSCJAG00000011193,ENSCJAT00000104724,COL15A1,COL15A1
ENSCJAG00000011193,ENSCJAT00000056130,COL15A1,COL15A1
ENSCJAG00000011193,ENSCJAT00000113433,COL15A1,COL15A1
ENSCJAG00000011193,ENSCJAT00000112378,COL15A1,COL15A1
ENSCJAG00000011193,ENSCJAT00000092583,COL15A1,COL15A1
ENSCJAG00000011193,ENSCJAT00000090574,COL15A1,COL15A1
ENSCJAG00000046087,ENSCJAT00000081071,,
ENSCJAG00000040064,ENSCJAT00000071349,Metazoa_SRP,
ENSCJAG00000014738,ENSCJAT00000001201,CD81,CD81
ENSCJAG00000000908,ENSCJAT00000001670,PITPNM1,PITPNM1
ENSCJAG00000058608,ENSCJAT00000112893,,
ENSCJAG00000063144,ENSCJAT00000108577,,
ENSCJAG00000055449,ENSCJAT00000093251,U6,
ENSCJAG00000020115,ENSCJAT00000039568,TPP2,TPP2
ENSCJAG00000020115,ENSCJAT00000039563,TPP2,TPP2
ENSCJAG00000020115,ENSCJAT00000076307,TPP2,TPP2
ENSCJAG00000020115,ENSCJAT00000073674,TPP2,TPP2
ENSCJAG00000059210,ENSCJAT00000109673,U6,
ENSCJAG00000007806,ENSCJAT00000015354,SECISBP2,SECISBP2
ENSCJAG00000007806,ENSCJAT00000098676,SECISBP2,SECISBP2
ENSCJAG00000011712,ENSCJAT00000022817,,
ENSCJAG00000011712,ENSCJAT00000084920,,
ENSCJAG00000011712,ENSCJAT00000067006,,
ENSCJAG00000011712,ENSCJAT00000081423,,
ENSCJAG00000062206,ENSCJAT00000101865,,
ENSCJAG00000068841,ENSCJAT00000100783,,
ENSCJAG00000021763,ENSCJAT00000042748,ZMAT5,ZMAT5
ENSCJAG00000067323,ENSCJAT00000100174,,
ENSCJAG00000067323,ENSCJAT00000098700,,
ENSCJAG00000027558,ENSCJAT00000048543,SNORA73,
ENSCJAG00000062839,ENSCJAT00000096363,U6,
ENSCJAG00000065522,ENSCJAT00000108604,,
ENSCJAG00000065522,ENSCJAT00000099878,,
ENSCJAG00000043268,ENSCJAT00000081290,,
ENSCJAG00000038446,ENSCJAT00000072974,PLAAT5,PLAAT5
ENSCJAG00000019829,ENSCJAT00000038929,CABP7,CABP7
ENSCJAG00000025122,ENSCJAT00000046107,U4,
ENSCJAG00000019460,ENSCJAT00000075191,EEA1,EEA1
ENSCJAG00000019460,ENSCJAT00000038227,EEA1,EEA1
ENSCJAG00000053540,ENSCJAT00000101811,,
ENSCJAG00000066587,ENSCJAT00000084901,Y_RNA,
ENSCJAG00000069146,ENSCJAT00000079769,Metazoa_SRP,
ENSCJAG00000064885,ENSCJAT00000076700,Metazoa_SRP,
ENSCJAG00000066810,ENSCJAT00000097282,,
ENSCJAG00000066810,ENSCJAT00000092940,,
ENSCJAG00000066810,ENSCJAT00000109545,,
ENSCJAG00000066810,ENSCJAT00000098106,,
ENSCJAG00000045225,ENSCJAT00000074181,Metazoa_SRP,
ENSCJAG00000068164,ENSCJAT00000107671,PMCH,PMCH
ENSCJAG00000038649,ENSCJAT00000077372,TOB2,TOB2
ENSCJAG00000014511,ENSCJAT00000028231,HELB,HELB
ENSCJAG00000055704,ENSCJAT00000112566,,
ENSCJAG00000008996,ENSCJAT00000017417,KIRREL3,KIRREL3
ENSCJAG00000008996,ENSCJAT00000017419,KIRREL3,KIRREL3
ENSCJAG00000008996,ENSCJAT00000068914,KIRREL3,KIRREL3
ENSCJAG00000061929,ENSCJAT00000100922,,
ENSCJAG00000016693,ENSCJAT00000032477,CRELD2,CRELD2
ENSCJAG00000058298,ENSCJAT00000111666,cja-mir-9952c,
ENSCJAG00000053059,ENSCJAT00000018557,,
ENSCJAG00000008421,ENSCJAT00000016412,,
ENSCJAG00000008421,ENSCJAT00000103834,,
ENSCJAG00000008421,ENSCJAT00000056418,,
ENSCJAG00000008421,ENSCJAT00000016415,,
ENSCJAG00000008421,ENSCJAT00000081997,,
ENSCJAG00000008421,ENSCJAT00000113229,,
ENSCJAG00000046968,ENSCJAT00000043925,,
ENSCJAG00000016879,ENSCJAT00000109440,ZNF462,ZNF462
ENSCJAG00000016879,ENSCJAT00000116225,ZNF462,ZNF462
ENSCJAG00000016879,ENSCJAT00000093837,ZNF462,ZNF462
ENSCJAG00000016879,ENSCJAT00000101050,ZNF462,ZNF462
ENSCJAG00000016879,ENSCJAT00000032868,ZNF462,ZNF462
ENSCJAG00000004977,ENSCJAT00000009619,TEF,TEF
ENSCJAG00000004977,ENSCJAT00000091799,TEF,TEF
ENSCJAG00000060343,ENSCJAT00000097201,,
ENSCJAG00000068269,ENSCJAT00000099623,,
ENSCJAG00000041196,ENSCJAT00000082823,ARHGEF10,ARHGEF10
ENSCJAG00000041196,ENSCJAT00000066703,ARHGEF10,ARHGEF10
ENSCJAG00000054215,ENSCJAT00000100254,,
ENSCJAG00000067554,ENSCJAT00000098434,,
ENSCJAG00000014265,ENSCJAT00000093116,PARPBP,PARPBP
ENSCJAG00000014265,ENSCJAT00000027777,PARPBP,PARPBP
ENSCJAG00000014265,ENSCJAT00000027771,PARPBP,PARPBP
ENSCJAG00000001723,ENSCJAT00000003243,,
ENSCJAG00000001723,ENSCJAT00000098793,,
ENSCJAG00000067656,ENSCJAT00000115921,,
ENSCJAG00000044254,ENSCJAT00000078400,VAMP1,VAMP1
ENSCJAG00000044254,ENSCJAT00000069411,VAMP1,VAMP1
ENSCJAG00000044254,ENSCJAT00000081618,VAMP1,VAMP1
ENSCJAG00000044254,ENSCJAT00000105573,VAMP1,VAMP1
ENSCJAG00000044254,ENSCJAT00000070885,VAMP1,VAMP1
ENSCJAG00000044254,ENSCJAT00000066644,VAMP1,VAMP1
ENSCJAG00000044254,ENSCJAT00000097169,VAMP1,VAMP1
ENSCJAG00000061548,ENSCJAT00000116495,Metazoa_SRP,
ENSCJAG00000049341,ENSCJAT00000088114,,
ENSCJAG00000044399,ENSCJAT00000075839,PIM3,PIM3
ENSCJAG00000044399,ENSCJAT00000107702,PIM3,PIM3
ENSCJAG00000025881,ENSCJAT00000046866,U6,
ENSCJAG00000001717,ENSCJAT00000003236,,
ENSCJAG00000001717,ENSCJAT00000114409,,
ENSCJAG00000001717,ENSCJAT00000003240,,
ENSCJAG00000053330,ENSCJAT00000066824,Metazoa_SRP,
ENSCJAG00000057426,ENSCJAT00000098366,U7,
ENSCJAG00000041911,ENSCJAT00000019170,,
ENSCJAG00000006838,ENSCJAT00000013446,OS9,OS9
ENSCJAG00000006838,ENSCJAT00000013421,OS9,OS9
ENSCJAG00000006838,ENSCJAT00000013415,OS9,OS9
ENSCJAG00000018955,ENSCJAT00000037211,FOXJ2,FOXJ2
ENSCJAG00000018955,ENSCJAT00000072956,FOXJ2,FOXJ2
ENSCJAG00000053032,ENSCJAT00000089865,,
ENSCJAG00000011571,ENSCJAT00000022488,MAPK8IP1,MAPK8IP1
ENSCJAG00000011571,ENSCJAT00000022487,MAPK8IP1,MAPK8IP1
ENSCJAG00000000989,ENSCJAT00000096132,EGFR,EGFR
ENSCJAG00000000989,ENSCJAT00000001921,EGFR,EGFR
ENSCJAG00000000989,ENSCJAT00000001850,EGFR,EGFR
ENSCJAG00000000989,ENSCJAT00000001856,EGFR,EGFR
ENSCJAG00000009888,ENSCJAT00000061142,,
ENSCJAG00000041971,ENSCJAT00000074514,Metazoa_SRP,
ENSCJAG00000051596,ENSCJAT00000095091,U6,
ENSCJAG00000054110,ENSCJAT00000088900,U4,
ENSCJAG00000007899,ENSCJAT00000055628,DBNL,DBNL
ENSCJAG00000007899,ENSCJAT00000015448,DBNL,DBNL
ENSCJAG00000007899,ENSCJAT00000071099,DBNL,DBNL
ENSCJAG00000007899,ENSCJAT00000057282,DBNL,DBNL
ENSCJAG00000007899,ENSCJAT00000059621,DBNL,DBNL
ENSCJAG00000020550,ENSCJAT00000115737,TMEM241,TMEM241
ENSCJAG00000020550,ENSCJAT00000040351,TMEM241,TMEM241
ENSCJAG00000020550,ENSCJAT00000040346,TMEM241,TMEM241
ENSCJAG00000020550,ENSCJAT00000105342,TMEM241,TMEM241
ENSCJAG00000020550,ENSCJAT00000070836,TMEM241,TMEM241
ENSCJAG00000020550,ENSCJAT00000040341,TMEM241,TMEM241
ENSCJAG00000020550,ENSCJAT00000083380,TMEM241,TMEM241
ENSCJAG00000020550,ENSCJAT00000109530,TMEM241,TMEM241
ENSCJAG00000020550,ENSCJAT00000070299,TMEM241,TMEM241
ENSCJAG00000020550,ENSCJAT00000067329,TMEM241,TMEM241
ENSCJAG00000036157,ENSCJAT00000064909,Metazoa_SRP,
ENSCJAG00000046727,ENSCJAT00000082005,,
ENSCJAG00000019986,ENSCJAT00000098393,DOCK5,DOCK5
ENSCJAG00000019986,ENSCJAT00000079383,DOCK5,DOCK5
ENSCJAG00000019986,ENSCJAT00000039342,DOCK5,DOCK5
ENSCJAG00000019986,ENSCJAT00000079491,DOCK5,DOCK5
ENSCJAG00000019986,ENSCJAT00000083395,DOCK5,DOCK5
ENSCJAG00000018412,ENSCJAT00000063375,TH,TH
ENSCJAG00000018412,ENSCJAT00000115275,TH,TH
ENSCJAG00000018412,ENSCJAT00000036039,TH,TH
ENSCJAG00000018412,ENSCJAT00000099646,TH,TH
ENSCJAG00000018412,ENSCJAT00000107438,TH,TH
ENSCJAG00000018412,ENSCJAT00000036032,TH,TH
ENSCJAG00000009958,ENSCJAT00000019338,MSMP,MSMP
ENSCJAG00000021093,ENSCJAT00000041479,DACH1,DACH1
ENSCJAG00000021093,ENSCJAT00000100100,DACH1,DACH1
ENSCJAG00000021093,ENSCJAT00000112768,DACH1,DACH1
ENSCJAG00000021093,ENSCJAT00000041483,DACH1,DACH1
ENSCJAG00000021093,ENSCJAT00000041482,DACH1,DACH1
ENSCJAG00000021093,ENSCJAT00000041487,DACH1,DACH1
ENSCJAG00000052576,ENSCJAT00000105124,U6,
ENSCJAG00000058477,ENSCJAT00000086221,,
ENSCJAG00000056503,ENSCJAT00000109031,U7,
ENSCJAG00000055844,ENSCJAT00000104843,U4,
ENSCJAG00000001351,ENSCJAT00000002544,CDCA7L,CDCA7L
ENSCJAG00000001351,ENSCJAT00000002547,CDCA7L,CDCA7L
ENSCJAG00000001351,ENSCJAT00000067479,CDCA7L,CDCA7L
ENSCJAG00000063284,ENSCJAT00000116000,Y_RNA,
ENSCJAG00000067055,ENSCJAT00000066530,OR2A5,OR2A5
ENSCJAG00000062332,ENSCJAT00000097076,Metazoa_SRP,
ENSCJAG00000052262,ENSCJAT00000114481,TSPO,TSPO
ENSCJAG00000009924,ENSCJAT00000019309,RGP1,RGP1
ENSCJAG00000061610,ENSCJAT00000112722,Metazoa_SRP,
ENSCJAG00000046085,ENSCJAT00000077164,Metazoa_SRP,
ENSCJAG00000042391,ENSCJAT00000070603,Y_RNA,
ENSCJAG00000015286,ENSCJAT00000029748,GVQW3,GVQW3
ENSCJAG00000029625,ENSCJAT00000050610,cja-mir-612,
ENSCJAG00000045482,ENSCJAT00000082212,U6,
ENSCJAG00000059926,ENSCJAT00000091558,,
ENSCJAG00000009850,ENSCJAT00000112851,,
ENSCJAG00000009850,ENSCJAT00000110626,,
ENSCJAG00000009850,ENSCJAT00000019472,,
ENSCJAG00000044829,ENSCJAT00000079947,,
ENSCJAG00000061786,ENSCJAT00000113274,,
ENSCJAG00000018504,ENSCJAT00000036237,LGALS12,LGALS12
ENSCJAG00000018504,ENSCJAT00000104440,LGALS12,LGALS12
ENSCJAG00000057298,ENSCJAT00000076490,OR2A14,OR2A14
ENSCJAG00000051403,ENSCJAT00000105970,U7,
ENSCJAG00000047435,ENSCJAT00000099972,,
ENSCJAG00000047435,ENSCJAT00000095895,,
ENSCJAG00000047435,ENSCJAT00000067811,,
ENSCJAG00000064806,ENSCJAT00000111956,,
ENSCJAG00000064806,ENSCJAT00000096981,,
ENSCJAG00000014483,ENSCJAT00000028205,GRIP1,GRIP1
ENSCJAG00000014483,ENSCJAT00000028192,GRIP1,GRIP1
ENSCJAG00000014483,ENSCJAT00000080977,GRIP1,GRIP1
ENSCJAG00000001674,ENSCJAT00000115746,TTLL12,TTLL12
ENSCJAG00000001674,ENSCJAT00000003209,TTLL12,TTLL12
ENSCJAG00000001674,ENSCJAT00000095976,TTLL12,TTLL12
ENSCJAG00000063666,ENSCJAT00000101987,,
ENSCJAG00000010024,ENSCJAT00000019585,VAV2,VAV2
ENSCJAG00000010024,ENSCJAT00000019580,VAV2,VAV2
ENSCJAG00000010024,ENSCJAT00000070027,VAV2,VAV2
ENSCJAG00000010024,ENSCJAT00000019553,VAV2,VAV2
ENSCJAG00000010024,ENSCJAT00000104512,VAV2,VAV2
ENSCJAG00000010024,ENSCJAT00000108935,VAV2,VAV2
ENSCJAG00000004889,ENSCJAT00000009549,ZC3H7B,ZC3H7B
ENSCJAG00000052028,ENSCJAT00000097195,,
ENSCJAG00000066115,ENSCJAT00000099510,,
ENSCJAG00000012300,ENSCJAT00000023825,THAP12,THAP12
ENSCJAG00000009895,ENSCJAT00000019234,GBA2,GBA2
ENSCJAG00000009895,ENSCJAT00000019240,GBA2,GBA2
